Date,Product,Category,Region,Units,Revenue
22-12-2024 03:42,Shoes,Apparel,North,1,2834
17-05-2024 03:51,Watch,Apparel,North,7,95117
22-11-2024 11:53,Watch,Apparel,West,3,35850
28-08-2024 05:38,Watch,Apparel,South,7,70778
17-01-2024 09:38,Phone,Electronics,North,9,295877
07-07-2024 03:13,Watch,Apparel,North,4,39443
16-07-2024 00:38,Shoes,Apparel,East,1,2954
04-12-2024 19:48,Phone,Apparel,South,7,228795
24-01-2024 15:27,Watch,Apparel,East,8,80995
24-10-2024 05:34,Watch,Apparel,East,4,44090
28-11-2024 19:50,Watch,Apparel,West,3,31956
06-07-2024 00:37,Phone,Electronics,North,8,219519
26-12-2024 16:07,Phone,Apparel,North,10,242500
29-09-2024 09:56,Watch,Apparel,North,1,12084
06-06-2024 22:07,Shoes,Apparel,South,9,19896
08-08-2024 01:27,Phone,Apparel,West,13,438489
05-09-2024 16:06,Phone,Apparel,North,8,273938
17-04-2024 00:42,Shoes,Apparel,East,16,44464
26-04-2024 19:40,Phone,Apparel,West,1,32750
21-08-2024 15:52,Shoes,Electronics,North,14,40494
13-06-2024 12:02,Watch,Electronics,East,9,102181
19-09-2024 20:33,Shoes,Apparel,South,18,36434
25-11-2024 10:04,Phone,Apparel,South,1,26879
16-08-2024 16:30,Phone,Electronics,North,18,595723
05-07-2024 13:11,Watch,Apparel,North,4,43462
04-03-2024 04:09,Shoes,Apparel,North,3,7668
24-03-2024 20:48,Laptop,Apparel,East,4,206623
16-07-2024 15:16,Phone,Apparel,South,12,324204
11-09-2024 06:47,Laptop,Apparel,North,5,215774
23-04-2024 14:35,Shoes,Apparel,West,11,25518
07-11-2024 19:57,Watch,Apparel,West,2,19539
25-02-2024 10:36,Watch,Apparel,West,5,55664
10-06-2024 21:52,Watch,Apparel,West,8,89849
05-06-2024 01:45,Watch,Apparel,West,2,24070
02-08-2024 10:35,Phone,Apparel,West,18,579325
06-11-2024 00:24,Phone,Apparel,South,19,581459
16-10-2024 09:04,Watch,Apparel,South,3,36603
23-01-2024 07:23,Phone,Apparel,South,7,212864
23-01-2024 05:44,Watch,Electronics,South,1,10727
27-04-2024 15:39,Shoes,Electronics,East,14,38706
30-11-2024 07:03,Watch,Apparel,East,3,37454
01-10-2024 16:35,Laptop,Apparel,North,3,116805
04-09-2024 16:22,Watch,Apparel,South,6,64090
30-10-2024 13:48,Laptop,Apparel,South,5,204235
15-05-2024 22:00,Shoes,Apparel,East,3,8797
07-11-2024 12:44,Phone,Apparel,West,15,387811
21-10-2024 07:15,Phone,Apparel,North,7,207186
19-06-2024 18:42,Laptop,Apparel,West,3,142807
30-09-2024 15:54,Watch,Apparel,East,8,111284
25-03-2024 15:08,Watch,Electronics,South,6,84279
07-04-2024 15:28,Watch,Electronics,West,6,62976
21-10-2024 20:33,Phone,Apparel,North,9,240521
27-04-2024 22:53,Laptop,Apparel,South,5,231222
13-03-2024 22:19,Shoes,Apparel,North,2,5885
12-08-2024 04:58,Phone,Apparel,North,3,78668
26-12-2024 09:18,Shoes,Apparel,East,5,14806
22-01-2024 00:41,Laptop,Apparel,West,1,50116
05-08-2024 14:01,Shoes,Electronics,West,11,26466
03-05-2024 16:54,Laptop,Apparel,East,1,48385
15-07-2024 07:47,Laptop,Apparel,West,1,44054
27-08-2024 04:13,Shoes,Apparel,North,10,28079
11-11-2024 09:18,Shoes,Apparel,South,3,7822
05-07-2024 20:50,Watch,Apparel,West,7,77577
18-01-2024 06:21,Watch,Apparel,West,3,42313
20-06-2024 18:58,Shoes,Apparel,North,19,43698
07-12-2024 08:41,Shoes,Apparel,North,11,32551
30-05-2024 16:38,Phone,Apparel,East,16,531578
30-09-2024 18:58,Phone,Apparel,North,12,371108
09-11-2024 16:52,Shoes,Apparel,South,15,34178
10-11-2024 16:16,Shoes,Apparel,West,5,10527
15-04-2024 20:43,Watch,Apparel,West,8,110597
19-02-2024 15:40,Phone,Electronics,South,19,586337
31-03-2024 22:32,Shoes,Apparel,North,18,50444
23-12-2024 21:03,Phone,Apparel,North,10,306109
25-12-2024 09:07,Watch,Apparel,East,1,12437
27-04-2024 19:15,Watch,Apparel,North,9,129582
20-11-2024 22:30,Watch,Apparel,South,2,27555
24-02-2024 06:11,Laptop,Apparel,North,2,95567
22-12-2024 17:50,Phone,Apparel,North,12,321348
22-11-2024 23:10,Phone,Apparel,South,2,64727
14-09-2024 21:00,Shoes,Electronics,West,16,40524
10-10-2024 13:38,Shoes,Apparel,West,4,11489
10-05-2024 07:43,Shoes,Apparel,South,3,6507
03-11-2024 19:45,Shoes,Apparel,East,7,16193
19-02-2024 15:58,Watch,Apparel,North,2,20864
10-10-2024 09:07,Shoes,Apparel,West,1,2311
09-07-2024 12:35,Watch,Apparel,North,3,34853
08-04-2024 20:47,Shoes,Apparel,North,2,5562
10-04-2024 19:25,Shoes,Apparel,South,3,7857
12-08-2024 09:04,Shoes,Apparel,East,19,51669
21-11-2024 22:10,Shoes,Electronics,North,2,4692
26-06-2024 04:37,Shoes,Electronics,West,8,22794
14-02-2024 10:58,Phone,Apparel,South,10,349588
09-01-2024 01:06,Phone,Apparel,South,12,431196
17-09-2024 13:58,Phone,Apparel,East,4,124174
24-04-2024 09:20,Watch,Apparel,West,8,113455
20-09-2024 04:48,Phone,Apparel,East,2,53610
23-12-2024 21:21,Phone,Apparel,East,11,301493
22-03-2024 09:58,Laptop,Apparel,South,3,121075
15-02-2024 03:01,Watch,Apparel,North,3,42288
26-07-2024 19:38,Shoes,Apparel,South,2,5303
11-04-2024 23:50,Laptop,Apparel,West,4,193992
16-03-2024 15:39,Phone,Apparel,East,5,158762
29-06-2024 12:53,Shoes,Apparel,South,9,19681
17-02-2024 02:45,Shoes,Apparel,West,1,2136
29-12-2024 20:02,Watch,Apparel,West,4,43114
07-07-2024 04:52,Shoes,Apparel,North,13,31258
15-03-2024 16:19,Watch,Apparel,North,3,34745
07-01-2024 19:17,Phone,Apparel,East,5,165612
25-10-2024 22:35,Watch,Apparel,North,5,57021
13-10-2024 22:31,Laptop,Apparel,West,1,53698
13-03-2024 16:45,Shoes,Apparel,West,2,5908
15-03-2024 17:42,Phone,Apparel,North,17,467472
02-09-2024 02:18,Watch,Apparel,South,1,10296
15-10-2024 14:29,Phone,Apparel,North,16,392913
31-08-2024 22:26,Phone,Apparel,North,9,267805
04-11-2024 05:12,Phone,Apparel,North,19,524804
04-09-2024 14:17,Laptop,Apparel,South,1,46806
22-08-2024 10:53,Phone,Apparel,West,17,511309
31-03-2024 04:42,Shoes,Apparel,South,9,26865
26-07-2024 11:57,Shoes,Apparel,North,7,17979
26-12-2024 19:49,Phone,Apparel,South,3,75326
04-04-2024 19:47,Phone,Apparel,North,10,276559
10-03-2024 08:07,Laptop,Apparel,West,2,89209
20-05-2024 08:37,Shoes,Apparel,South,12,31840
09-07-2024 02:10,Shoes,Apparel,North,16,42060
29-06-2024 02:33,Shoes,Apparel,East,9,26797
19-05-2024 08:11,Laptop,Apparel,West,4,196297
18-01-2024 04:32,Phone,Electronics,North,10,251233
29-04-2024 15:56,Laptop,Apparel,East,5,269784
28-12-2024 12:04,Watch,Apparel,South,3,41778
07-02-2024 15:09,Shoes,Apparel,West,14,41271
12-02-2024 05:28,Phone,Apparel,South,3,91725
30-07-2024 03:14,Shoes,Apparel,West,3,8703
02-05-2024 06:44,Watch,Electronics,West,8,108710
26-10-2024 06:18,Phone,Electronics,West,17,495401
18-07-2024 17:56,Phone,Apparel,West,12,299368
18-03-2024 11:09,Watch,Electronics,West,6,69725
04-09-2024 19:16,Laptop,Apparel,East,5,239554
28-01-2024 17:31,Laptop,Apparel,South,2,74091
06-05-2024 08:23,Watch,Apparel,South,2,20444
17-05-2024 01:22,Shoes,Apparel,West,15,37167
09-09-2024 15:27,Watch,Apparel,East,3,43199
18-02-2024 23:33,Watch,Apparel,West,3,42445
09-08-2024 18:16,Shoes,Apparel,West,15,44915
04-05-2024 16:42,Phone,Apparel,North,10,324255
01-09-2024 05:38,Phone,Apparel,East,15,403255
16-07-2024 18:24,Laptop,Apparel,South,5,235342
22-12-2024 15:05,Shoes,Apparel,South,8,17789
18-11-2024 13:33,Watch,Apparel,West,1,13677
19-05-2024 00:04,Watch,Electronics,South,9,98467
29-11-2024 16:19,Laptop,Apparel,North,2,74979
07-10-2024 11:12,Shoes,Apparel,North,3,6315
04-11-2024 18:38,Shoes,Apparel,East,13,30771
05-03-2024 13:11,Watch,Apparel,South,1,12061
09-07-2024 21:49,Phone,Apparel,North,19,473987
12-12-2024 14:55,Shoes,Apparel,South,19,49085
27-08-2024 07:57,Shoes,Apparel,East,7,19724
23-02-2024 22:47,Phone,Apparel,South,13,360154
11-04-2024 19:18,Shoes,Electronics,West,1,2655
08-05-2024 08:05,Shoes,Apparel,South,11,27154
12-03-2024 10:39,Shoes,Electronics,North,6,15193
02-07-2024 13:18,Laptop,Apparel,North,5,223311
24-07-2024 12:05,Watch,Apparel,North,9,121817
17-04-2024 21:56,Watch,Apparel,South,9,89431
14-12-2024 23:01,Watch,Electronics,West,3,30320
15-03-2024 17:20,Shoes,Apparel,East,2,5911
16-04-2024 21:35,Shoes,Apparel,West,3,8519
04-11-2024 15:56,Shoes,Apparel,East,14,34373
11-08-2024 16:26,Watch,Electronics,West,5,71773
18-06-2024 06:07,Watch,Apparel,South,3,36933
04-08-2024 07:03,Watch,Apparel,West,2,28571
14-02-2024 17:27,Shoes,Apparel,East,8,22176
12-02-2024 14:27,Shoes,Apparel,East,7,16838
12-02-2024 17:10,Watch,Apparel,South,5,55046
04-12-2024 09:33,Watch,Apparel,West,8,81362
15-11-2024 00:59,Shoes,Electronics,North,6,17391
07-06-2024 18:54,Laptop,Apparel,North,3,154741
10-03-2024 09:01,Shoes,Electronics,North,9,18635
08-03-2024 08:56,Watch,Apparel,West,7,95905
08-05-2024 20:11,Watch,Apparel,South,5,67857
19-09-2024 11:01,Phone,Electronics,North,2,63844
11-01-2024 20:03,Phone,Apparel,West,19,642279
25-04-2024 16:16,Shoes,Apparel,South,4,8627
16-11-2024 11:43,Shoes,Apparel,South,3,8012
26-07-2024 23:48,Phone,Apparel,North,17,525112
20-07-2024 22:18,Watch,Apparel,West,9,108580
27-10-2024 01:33,Shoes,Apparel,West,12,24255
13-05-2024 07:32,Watch,Apparel,East,6,72319
19-10-2024 07:36,Shoes,Apparel,West,15,42870
28-11-2024 10:03,Shoes,Apparel,North,8,17353
03-12-2024 04:44,Phone,Apparel,West,4,125247
13-10-2024 00:07,Shoes,Apparel,South,7,17711
25-08-2024 20:55,Shoes,Electronics,West,10,28261
31-03-2024 09:40,Laptop,Apparel,West,4,208711
11-03-2024 16:56,Shoes,Apparel,West,13,28291
31-03-2024 03:47,Watch,Apparel,North,3,29773
12-02-2024 20:15,Watch,Electronics,West,7,78047
07-05-2024 20:26,Shoes,Apparel,West,10,22905
30-01-2024 23:13,Laptop,Apparel,East,3,161262
12-05-2024 08:05,Phone,Apparel,West,17,568595
17-09-2024 05:35,Phone,Electronics,South,5,167193
13-06-2024 07:55,Phone,Apparel,South,17,477010
20-01-2024 23:22,Phone,Apparel,South,4,140012
12-12-2024 02:38,Shoes,Apparel,North,18,41428
03-07-2024 03:17,Laptop,Apparel,South,4,148749
01-03-2024 13:05,Phone,Electronics,North,10,270535
07-02-2024 19:04,Laptop,Apparel,South,4,184390
14-03-2024 01:10,Watch,Apparel,West,3,33037
11-03-2024 11:49,Laptop,Apparel,East,4,201797
19-10-2024 23:23,Watch,Apparel,West,3,36626
08-06-2024 08:49,Watch,Apparel,South,9,127771
24-10-2024 08:44,Shoes,Apparel,East,9,18427
01-09-2024 00:42,Shoes,Apparel,North,9,22043
22-12-2024 16:35,Laptop,Apparel,North,5,195613
22-03-2024 00:51,Laptop,Apparel,South,4,200054
09-12-2024 05:48,Watch,Apparel,South,1,13705
29-01-2024 08:12,Phone,Apparel,West,8,207575
23-02-2024 07:50,Phone,Electronics,West,9,243737
20-02-2024 06:48,Phone,Electronics,West,4,130443
11-10-2024 23:28,Phone,Apparel,West,10,268277
19-05-2024 18:07,Laptop,Apparel,West,2,99473
15-01-2024 10:11,Shoes,Apparel,North,1,2105
28-10-2024 00:44,Shoes,Apparel,South,11,26278
09-07-2024 05:42,Shoes,Electronics,East,6,12036
05-01-2024 07:50,Shoes,Apparel,South,5,13565
14-10-2024 21:01,Watch,Apparel,North,6,85391
04-02-2024 01:14,Shoes,Apparel,South,6,16513
07-11-2024 19:46,Watch,Apparel,North,7,80103
17-03-2024 01:54,Phone,Apparel,West,7,242210
28-08-2024 03:43,Shoes,Apparel,West,13,34533
12-06-2024 02:35,Laptop,Apparel,North,2,74849
03-03-2024 10:32,Phone,Apparel,South,6,183162
07-07-2024 10:23,Shoes,Apparel,West,11,27199
17-09-2024 10:27,Watch,Apparel,North,6,69456
13-01-2024 20:14,Phone,Apparel,East,14,410644
25-02-2024 16:16,Watch,Apparel,North,1,10682
23-04-2024 22:09,Laptop,Apparel,North,4,181403
14-04-2024 09:36,Laptop,Apparel,North,4,194800
31-01-2024 19:35,Shoes,Apparel,East,5,11143
27-02-2024 23:06,Shoes,Apparel,West,9,23548
29-10-2024 01:32,Shoes,Apparel,North,3,7697
03-06-2024 16:23,Shoes,Apparel,East,12,33466
07-11-2024 21:08,Watch,Apparel,West,4,44390
19-12-2024 20:38,Phone,Apparel,East,11,309647
31-03-2024 13:18,Laptop,Apparel,North,3,147277
11-03-2024 18:12,Phone,Apparel,South,1,25758
17-07-2024 06:39,Laptop,Apparel,East,3,122697
02-12-2024 00:08,Laptop,Apparel,North,3,132169
08-06-2024 19:51,Watch,Apparel,North,2,21735
16-05-2024 19:05,Laptop,Apparel,North,5,254533
21-08-2024 20:00,Laptop,Apparel,South,2,86539
13-07-2024 01:22,Phone,Apparel,South,5,159019
24-04-2024 01:30,Shoes,Apparel,North,12,28351
28-05-2024 03:01,Phone,Apparel,North,14,406993
15-02-2024 00:34,Watch,Apparel,North,6,75138
01-10-2024 10:44,Shoes,Apparel,North,16,32919
27-05-2024 01:06,Phone,Electronics,North,1,24990
15-11-2024 22:53,Shoes,Electronics,West,16,46660
20-06-2024 15:43,Shoes,Apparel,West,4,8462
19-04-2024 20:45,Shoes,Apparel,South,3,8297
08-07-2024 00:13,Laptop,Apparel,South,4,203700
01-12-2024 02:44,Phone,Apparel,South,14,436754
05-03-2024 18:33,Phone,Electronics,South,15,448447
02-12-2024 04:14,Shoes,Apparel,West,1,2247
05-05-2024 19:44,Phone,Apparel,East,11,335770
21-03-2024 16:13,Watch,Apparel,West,9,118859
09-10-2024 23:45,Phone,Electronics,East,1,32365
01-12-2024 04:54,Shoes,Apparel,West,8,23927
30-01-2024 05:50,Shoes,Apparel,North,3,8480
11-06-2024 11:17,Watch,Electronics,North,9,128978
06-10-2024 10:40,Laptop,Apparel,North,3,147788
17-01-2024 06:27,Watch,Apparel,West,3,32629
21-07-2024 22:51,Shoes,Apparel,West,16,42399
11-12-2024 02:54,Shoes,Apparel,West,17,47947
17-01-2024 12:38,Watch,Apparel,East,7,90575
30-09-2024 03:05,Phone,Apparel,North,5,141159
18-01-2024 05:58,Watch,Apparel,South,1,11874
20-09-2024 11:59,Watch,Electronics,South,5,62653
21-04-2024 21:18,Watch,Apparel,West,7,72580
15-05-2024 16:09,Phone,Electronics,East,18,570222
02-07-2024 00:39,Shoes,Apparel,West,17,39480
10-11-2024 02:01,Laptop,Apparel,South,1,52537
27-07-2024 10:02,Shoes,Apparel,South,12,32159
02-09-2024 18:18,Phone,Apparel,East,6,206625
06-12-2024 07:39,Phone,Apparel,North,2,55175
30-03-2024 04:41,Watch,Apparel,West,2,22786
04-06-2024 08:27,Shoes,Electronics,North,9,22275
14-03-2024 13:53,Laptop,Apparel,West,2,75278
29-02-2024 08:14,Watch,Apparel,South,6,84106
08-10-2024 16:08,Shoes,Apparel,West,8,22233
11-08-2024 08:43,Watch,Apparel,North,4,49377
10-02-2024 07:25,Shoes,Electronics,North,9,18768
17-04-2024 05:51,Watch,Apparel,South,5,65319
11-11-2024 06:14,Laptop,Apparel,West,1,38345
01-12-2024 23:25,Shoes,Apparel,East,16,47137
30-08-2024 06:00,Phone,Apparel,South,19,626653
24-12-2024 16:07,Laptop,Apparel,North,5,216441
26-12-2024 03:54,Phone,Apparel,North,6,150529
25-02-2024 03:53,Phone,Apparel,East,4,135881
12-11-2024 11:23,Shoes,Electronics,South,14,41988
21-08-2024 00:46,Watch,Apparel,South,9,105722
21-05-2024 02:03,Watch,Apparel,West,8,113908
07-08-2024 13:05,Shoes,Apparel,West,8,21453
07-02-2024 05:37,Watch,Apparel,West,3,39757
04-06-2024 00:07,Laptop,Apparel,West,1,47650
15-05-2024 19:03,Shoes,Apparel,North,16,32400
16-01-2024 22:28,Phone,Apparel,North,13,412502
28-05-2024 15:17,Shoes,Apparel,South,14,29875
26-04-2024 14:39,Shoes,Apparel,South,3,7087
16-11-2024 03:46,Phone,Apparel,West,13,365046
17-02-2024 22:30,Phone,Apparel,West,18,555209
20-09-2024 02:39,Laptop,Apparel,North,5,207556
29-07-2024 22:06,Phone,Apparel,North,9,232302
10-11-2024 15:28,Phone,Apparel,East,14,414560
22-07-2024 12:05,Shoes,Apparel,North,2,5115
02-03-2024 15:59,Shoes,Apparel,West,2,5765
26-04-2024 01:32,Laptop,Apparel,South,5,190310
14-06-2024 21:47,Watch,Apparel,North,3,40793
05-10-2024 04:04,Phone,Apparel,West,1,34918
21-10-2024 12:47,Shoes,Apparel,North,17,44000
16-12-2024 03:39,Laptop,Apparel,West,3,133360
14-05-2024 02:53,Laptop,Apparel,East,4,167015
08-04-2024 00:43,Watch,Apparel,North,3,29072
14-12-2024 19:40,Laptop,Apparel,North,3,114099
26-09-2024 22:12,Shoes,Apparel,West,12,24116
09-10-2024 23:22,Shoes,Electronics,East,6,14137
19-04-2024 02:14,Watch,Apparel,East,5,65163
16-12-2024 12:00,Shoes,Apparel,East,8,23307
17-06-2024 22:12,Watch,Apparel,West,8,107689
08-08-2024 14:33,Watch,Apparel,East,7,75123
05-09-2024 14:36,Phone,Apparel,West,11,356821
18-08-2024 20:43,Phone,Apparel,South,15,394680
02-05-2024 15:30,Shoes,Apparel,West,15,39447
22-07-2024 02:28,Laptop,Apparel,South,3,113767
08-05-2024 22:36,Phone,Apparel,East,17,545017
07-05-2024 15:00,Phone,Electronics,West,9,248942
11-03-2024 08:12,Shoes,Apparel,West,6,14575
04-06-2024 15:25,Phone,Apparel,West,16,392186
28-08-2024 07:01,Phone,Apparel,West,12,419224
12-10-2024 05:19,Phone,Apparel,North,2,49097
11-10-2024 10:38,Watch,Apparel,South,9,115127
18-01-2024 18:27,Shoes,Electronics,North,16,36938
07-08-2024 17:27,Watch,Apparel,West,9,110560
25-08-2024 23:21,Shoes,Apparel,South,13,28888
02-12-2024 05:26,Shoes,Electronics,West,9,21937
20-08-2024 03:16,Laptop,Apparel,West,3,122296
27-05-2024 02:22,Shoes,Apparel,West,12,24633
08-03-2024 05:16,Watch,Electronics,South,7,73514
17-07-2024 23:04,Shoes,Electronics,East,8,17648
13-01-2024 19:22,Watch,Apparel,East,1,11159
27-10-2024 16:07,Phone,Apparel,West,7,227556
29-08-2024 04:50,Phone,Electronics,North,4,143819
20-07-2024 05:01,Watch,Apparel,North,3,37750
31-07-2024 00:00,Laptop,Apparel,West,2,90396
11-02-2024 06:47,Phone,Apparel,East,6,167834
27-05-2024 04:17,Shoes,Apparel,South,9,26552
08-03-2024 17:20,Phone,Apparel,South,2,56192
28-12-2024 20:33,Shoes,Apparel,South,8,19553
23-01-2024 16:27,Phone,Apparel,South,15,363228
30-01-2024 22:04,Shoes,Electronics,West,12,29125
24-09-2024 20:27,Laptop,Apparel,North,5,232215
21-07-2024 08:27,Shoes,Apparel,West,9,26748
26-01-2024 16:14,Phone,Apparel,North,17,419957
27-11-2024 21:12,Laptop,Apparel,South,3,128247
04-05-2024 13:29,Laptop,Apparel,West,1,47982
09-01-2024 05:09,Shoes,Apparel,West,9,18019
30-12-2024 06:36,Phone,Apparel,North,15,419662
22-11-2024 10:25,Phone,Apparel,South,6,202110
19-08-2024 06:37,Phone,Apparel,West,5,140437
05-06-2024 11:41,Phone,Apparel,South,16,529222
15-07-2024 08:12,Laptop,Apparel,West,1,48453
15-06-2024 23:51,Phone,Apparel,West,14,454467
20-02-2024 12:45,Laptop,Apparel,South,2,97899
08-03-2024 00:18,Shoes,Apparel,North,19,51335
29-02-2024 18:06,Phone,Apparel,South,3,98396
13-06-2024 14:17,Phone,Apparel,West,9,258831
28-12-2024 01:52,Laptop,Apparel,East,3,119689
19-11-2024 17:13,Phone,Apparel,North,16,401697
02-01-2024 11:48,Watch,Apparel,South,5,58236
02-04-2024 19:27,Watch,Apparel,West,6,65873
27-08-2024 18:49,Shoes,Electronics,East,15,40172
12-07-2024 20:11,Watch,Apparel,West,3,30568
30-04-2024 16:14,Shoes,Apparel,North,4,8705
26-08-2024 00:46,Shoes,Apparel,East,15,43786
24-05-2024 06:25,Shoes,Apparel,North,10,23266
27-09-2024 00:11,Laptop,Apparel,North,5,191647
20-09-2024 17:21,Watch,Apparel,North,1,13588
18-07-2024 18:32,Watch,Apparel,North,1,11512
14-10-2024 23:27,Laptop,Apparel,North,5,234244
30-01-2024 21:06,Shoes,Apparel,North,5,14984
01-10-2024 13:44,Watch,Apparel,West,4,45654
10-07-2024 06:00,Shoes,Apparel,North,6,15637
17-01-2024 05:02,Phone,Apparel,West,1,35629
09-07-2024 15:19,Watch,Apparel,North,7,83666
15-11-2024 07:09,Watch,Apparel,North,4,43894
25-01-2024 23:58,Laptop,Apparel,South,5,220772
29-01-2024 22:15,Shoes,Electronics,West,7,14823
22-10-2024 08:22,Watch,Electronics,North,5,56656
02-11-2024 05:59,Watch,Apparel,West,5,51631
22-06-2024 00:45,Phone,Apparel,West,18,441192
08-03-2024 22:07,Watch,Apparel,South,8,109569
16-02-2024 06:43,Watch,Apparel,West,2,25362
10-03-2024 23:25,Shoes,Apparel,South,5,10779
24-12-2024 02:29,Watch,Apparel,South,2,26964
18-08-2024 15:42,Phone,Electronics,North,11,385153
20-08-2024 07:49,Phone,Apparel,North,5,133722
17-10-2024 14:30,Shoes,Apparel,West,16,42827
25-10-2024 11:15,Watch,Electronics,North,8,97846
14-03-2024 18:46,Laptop,Apparel,North,1,36697
30-10-2024 19:07,Shoes,Electronics,South,11,31011
18-01-2024 07:39,Laptop,Apparel,North,5,180209
01-03-2024 23:08,Phone,Electronics,East,1,25185
13-01-2024 19:44,Watch,Apparel,North,6,79945
19-04-2024 05:43,Shoes,Electronics,North,5,13405
16-07-2024 10:13,Laptop,Apparel,South,1,37004
01-06-2024 14:36,Watch,Electronics,South,2,26436
05-10-2024 11:43,Shoes,Electronics,West,8,18361
05-11-2024 21:34,Shoes,Electronics,West,5,11523
11-12-2024 20:35,Laptop,Apparel,North,5,221559
10-10-2024 12:10,Watch,Apparel,South,2,20586
29-12-2024 19:27,Watch,Apparel,South,7,82975
27-09-2024 16:20,Shoes,Apparel,North,8,16636
27-06-2024 09:43,Shoes,Apparel,North,14,29892
28-02-2024 22:25,Watch,Apparel,North,5,61395
12-09-2024 21:29,Shoes,Electronics,West,18,52195
10-02-2024 00:06,Watch,Apparel,South,1,9982
24-04-2024 20:58,Watch,Apparel,West,2,26853
19-06-2024 00:18,Shoes,Apparel,West,1,2981
18-10-2024 19:50,Phone,Apparel,North,12,339008
16-09-2024 15:01,Phone,Apparel,West,19,460978
18-09-2024 23:33,Watch,Apparel,South,2,28664
19-08-2024 10:57,Watch,Electronics,East,2,28668
03-08-2024 20:17,Shoes,Apparel,East,9,18184
27-12-2024 22:18,Shoes,Apparel,East,2,4819
23-07-2024 23:16,Phone,Apparel,South,13,445598
01-11-2024 20:28,Watch,Apparel,South,3,35959
28-05-2024 18:28,Phone,Apparel,East,18,439903
02-09-2024 20:38,Watch,Apparel,South,6,60964
04-03-2024 23:07,Shoes,Apparel,West,2,4686
14-11-2024 06:32,Phone,Apparel,West,4,102443
28-01-2024 16:28,Watch,Apparel,West,2,23912
27-06-2024 23:59,Phone,Apparel,West,16,391427
13-07-2024 01:23,Phone,Apparel,South,10,348366
13-12-2024 13:35,Shoes,Apparel,West,3,6980
16-04-2024 19:22,Watch,Apparel,West,4,56089
03-02-2024 18:40,Watch,Apparel,South,9,114739
20-09-2024 21:36,Watch,Electronics,North,1,10005
11-06-2024 14:22,Watch,Apparel,West,8,80837
18-08-2024 20:31,Watch,Apparel,West,1,10930
20-01-2024 23:30,Shoes,Apparel,West,19,56302
14-02-2024 15:42,Phone,Apparel,South,19,645628
23-06-2024 15:15,Watch,Apparel,South,4,49252
04-03-2024 06:24,Shoes,Electronics,North,16,46840
11-01-2024 13:39,Shoes,Apparel,West,12,31915
12-01-2024 11:28,Watch,Apparel,West,7,89817
05-06-2024 03:30,Phone,Apparel,East,3,98988
09-08-2024 20:40,Shoes,Apparel,North,1,2188
14-08-2024 06:34,Shoes,Apparel,West,17,44816
03-10-2024 02:41,Watch,Apparel,East,3,42326
07-02-2024 07:08,Watch,Apparel,North,5,51808
15-11-2024 23:17,Phone,Apparel,West,14,373407
29-01-2024 21:19,Watch,Electronics,North,5,69882
14-10-2024 07:59,Laptop,Apparel,West,1,38154
19-09-2024 23:55,Laptop,Apparel,West,5,262096
03-08-2024 20:33,Laptop,Apparel,North,1,38416
27-01-2024 08:02,Shoes,Apparel,East,1,2091
16-01-2024 07:26,Phone,Apparel,North,18,640070
22-04-2024 15:40,Watch,Apparel,South,3,41212
01-04-2024 17:07,Phone,Apparel,North,11,388901
24-04-2024 18:42,Shoes,Apparel,South,17,46357
05-02-2024 05:55,Phone,Apparel,North,16,441867
04-05-2024 21:10,Watch,Apparel,West,8,90340
01-08-2024 22:33,Phone,Apparel,North,9,237070
24-06-2024 22:49,Phone,Apparel,West,3,85214
06-08-2024 17:50,Shoes,Apparel,North,6,12064
24-09-2024 03:58,Phone,Apparel,East,13,350557
14-09-2024 12:43,Phone,Apparel,South,16,550511
27-01-2024 07:31,Shoes,Apparel,North,17,48901
07-01-2024 02:07,Shoes,Apparel,South,9,21722
19-02-2024 15:45,Shoes,Apparel,East,1,2573
15-08-2024 00:16,Phone,Apparel,East,17,610327
08-09-2024 13:51,Shoes,Apparel,North,3,7561
19-02-2024 20:59,Laptop,Apparel,South,3,140687
23-08-2024 10:45,Phone,Apparel,East,5,173321
10-03-2024 22:17,Shoes,Apparel,East,12,34731
13-09-2024 00:43,Laptop,Apparel,North,4,211617
02-04-2024 22:24,Shoes,Apparel,North,8,21759
28-05-2024 03:59,Watch,Apparel,South,7,100652
03-07-2024 06:39,Shoes,Electronics,South,13,34361
27-11-2024 22:19,Shoes,Apparel,North,14,39551
02-11-2024 13:52,Laptop,Apparel,North,3,112091
02-08-2024 18:38,Watch,Apparel,West,5,63938
10-11-2024 02:38,Watch,Electronics,North,5,69707
07-12-2024 19:41,Shoes,Electronics,West,19,50240
01-04-2024 18:43,Laptop,Apparel,South,2,73929
01-04-2024 02:53,Shoes,Apparel,West,2,5440
06-10-2024 04:05,Phone,Apparel,South,18,587837
12-08-2024 08:26,Shoes,Electronics,East,3,8164
10-03-2024 17:32,Shoes,Apparel,West,18,43215
19-04-2024 19:07,Watch,Apparel,North,2,24758
07-05-2024 13:37,Watch,Apparel,North,8,110053
20-04-2024 15:42,Laptop,Apparel,South,3,141754
01-11-2024 01:41,Phone,Apparel,West,9,271837
16-01-2024 00:56,Watch,Apparel,North,5,63241
26-02-2024 14:04,Watch,Apparel,South,4,52416
15-01-2024 22:38,Phone,Apparel,East,1,29666
16-01-2024 17:53,Phone,Electronics,North,5,130969
